PERIOD,W OR P,PARTICIPANT NAME,PARTICIPANT #,IP #,TITLE NAME,TITLE #,PERF SOURCE,COUNTRY OF PERFORMANCE,SHOW NAME,EPISODE NAME,SHOW #,USE CODE,TIMING,PARTICIPANT %,PERF COUNT,BONUS LEVEL,ROYALTY AMOUNT,WITHHOLD,PERF PERIOD,CURRENT ACTIVITY AMT,HITS SONG OR TV NET SUPER USAGE BONUS,STANDARDS OR TV NET THEME BONUS,FOREIGN SOCIETY ADJUSTMENT,COMPANY CODE,COMPANY NAME
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,RADIO,UNITED STATES,,,0,FF,000:00,6.25,13,,0.09,,20194,0.09,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,RADIO,UNITED STATES,,,0,FF,000:00,16.7,4,,0.04,,20194,0.04,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,RADIO,UNITED STATES,,,0,FF,000:00,9.16,176,,3.36,,20194,3.36,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BLUE JEANS,6101822,RADIO,UNITED STATES,,,0,FF,000:00,12.5,6,,0.33,,20194,0.33,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,RADIO,UNITED STATES,,,0,FF,000:00,1.26,81,,0.1,,20194,0.1,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GAME CHANGER,19138527,RADIO,UNITED STATES,,,0,FF,000:00,10,312,,3.84,,20194,3.84,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GRAVITY,20040422,RADIO,UNITED STATES,,,0,FF,000:00,15,54,,0.1,,20194,0.1,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,I NOMINATE YOU,8342042,RADIO,UNITED STATES,,,0,FF,000:00,6.26,6,,0.02,,20194,0.02,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,RADIO,UNITED STATES,,,0,FF,000:00,6.25,226,,2.44,,20194,2.44,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,RADIO,UNITED STATES,,,0,FF,000:00,2,42,,0.21,,20194,0.21,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAGNET,9655416,RADIO,UNITED STATES,,,0,FF,000:00,10,27,,0.03,,20194,0.03,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,RADIO,UNITED STATES,,,0,FF,000:00,15,198,,3.2,,20194,3.2,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,RADIO,UNITED STATES,,,0,FF,000:00,16.67,31,,1.12,,20194,1.12,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED LIGHT,7032540,RADIO,UNITED STATES,,,0,FF,000:00,6.9,7,,0.11,,20194,0.11,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,STUNNAS,8341404,RADIO,UNITED STATES,,,0,FF,000:00,6.26,4,,0.04,,20194,0.04,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THAT GIRL,5827915,RADIO,UNITED STATES,,,0,FF,000:00,12.5,10,,0.27,,20194,0.27,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THROWBACK,6875318,RADIO,UNITED STATES,,,0,FF,000:00,2.5,36,,0.51,,20194,0.51,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,RADIO,UNITED STATES,,,0,FF,000:00,9.5,1510,,47.31,,20194,47.31,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,RADIO,UNITED STATES,,,0,FF,000:00,11.25,151,,2.25,,20194,2.25,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,RADIO,UNITED STATES,,,0,FF,000:00,7.09,53870,,820.52,,20194,670.81,0,149.71,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,COMM RADIO,UNITED STATES,,,0,SD,000:00,9.16,1,,0.09,,20194,0.09,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,COMM RADIO,UNITED STATES,,,0,SD,000:00,6.25,25,,0.22,,20194,0.22,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,COMM RADIO,UNITED STATES,,,0,SD,000:00,2,4,,0.02,,20194,0.02,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,COMM RADIO,UNITED STATES,,,0,SD,000:00,15,11,,0.28,,20194,0.28,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,COMM RADIO,UNITED STATES,,,0,SD,000:00,16.67,1,,0.04,,20194,0.04,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THROWBACK,6875318,COMM RADIO,UNITED STATES,,,0,SD,000:00,2.5,4,,0.03,,20194,0.03,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,COMM RADIO,UNITED STATES,,,0,SD,000:00,11.25,2,,0.03,,20194,0.03,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,COMM RADIO,UNITED STATES,,,0,SD,000:00,7.09,275,,1.31,,20194,1.31,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,ABC,UNITED STATES,DICK CLARK S NEW YEAR S ROCKIN EVE WITH,,2179120000,SVV,002:06,7.09,190,,189.14,,20194,126.09,63.05,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,ABC,UNITED STATES,20 20,YEAR 2019,1165520856,BI,000:05,7.09,195,,0.92,,20194,0.92,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,CBS,UNITED STATES,CBS OVERNIGHT NEWS,AUGUST 21 2019,1922430943,BV,000:09,7.09,197,,0.22,,20193,0.22,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,CW,UNITED STATES,IHEARTRADIO MUSIC FESTIVAL GREATEST MOME,,2162430000,VV,000:46,7.09,74,,4.17,,20194,4.17,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,FOX,UNITED STATES,2019 NFL FOOTBALL,ARIZONA CARDINALS AT CINCINNATI BENGALS,2143790011,BV,000:10,7.09,6,,0.69,,20194,0.69,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,NBC,UNITED STATES,SWIMMING,USA SWIMMING TOYOTA US OPEN,1100350139,BV,000:12,7.09,195,,0.44,,20194,0.44,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,NBC,UNITED STATES,VOICE,BATTLES PART 4 SEASON 17,1580190449,VV,000:01,7.09,394,,0.78,,20194,0.78,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,NBC,UNITED STATES,2019 NFL FOOTBALL,NEW ORLEANS SAINTS AT ATLANTA FALCONS,2143790198,BV,000:20,7.09,197,,13.26,,20194,13.26,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LONG GONE,10010738,NBC,UNITED STATES,2019 NFL FOOTBALL,SAN FRANCISCO 49ERS AT SEATTLE SEAHAWKS,2143790195,BV,000:20,2.08,196,,4.89,,20194,4.89,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,AMC,UNITED STATES,JOYFUL NOISE,,1648630000,SVV,001:06,7.09,1,,2.06,,20194,1.37,0.69,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,BET,UNITED STATES,BLACKISH,BLACKISH PILOT,1792030001,VI,000:49,7.09,1,,1.04,,20194,1.04,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,BET,UNITED STATES,GIRLFRIENDS,TO BE DETERMINED,786050161,BV,000:38,6.25,2,,1.06,,20194,1.06,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,BET HER,UNITED STATES,JOYFUL NOISE,,1648630000,SVV,001:06,7.09,6,,3.27,,20194,2.18,1.09,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,BET JAMS,UNITED STATES,999999BET JAMS - OTHER PERFORMANCES,,0,FF,000:00,6.25,3,,0.3,,20194,0,0,0.3,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,6.25,6,,0.77,,20194,0,0,0.77,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,1.26,4,,0.09,,20194,0,0,0.09,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,6.25,9,,1.14,,20194,0,0,1.14,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,2,6,,0.24,,20194,0,0,0.24,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RETURN THE FAVOR,10232622,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,5,6,,0.62,,20194,0,0,0.62,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,STUNNAS,8341404,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,6.26,6,,0.76,,20194,0,0,0.76,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,9.5,10,,1.95,,20194,0,0,1.95,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,11.25,5,,1.15,,20194,0,0,1.15,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,BET SOUL,UNITED STATES,999999BET SOUL - OTHER PERFORMANCES,,0,FF,000:00,7.09,11,,1.6,,20194,0,0,1.6,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,CINE SONY,UNITED STATES,HITCH,,1105580000,BI,001:19,7.09,9,,0.11,,20194,0.11,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,CINE SONY,UNITED STATES,HITCH,,1105580000,BV,000:36,7.09,9,,0.07,,20194,0.07,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,COMEDY CENTRAL,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,2,,1.11,,20194,1.11,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,ESPN NEWS,UNITED STATES,RYEN RUSSILLO SHOW,AUGUST 28 2015,2102860289,BI,000:30,7.09,1,,0.12,,20153,0.12,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,FUSE TV,UNITED STATES,TRIVIAL TAKEDOWN,TIM DE LA GHETTO VS CHICO BEAN,2051950012,VV,000:15,7.09,1,,0.03,,20184,0.03,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,FXX,UNITED STATES,BLACKISH,BLACKISH PILOT,1792030001,VI,000:49,7.09,1,,0.21,,20194,0.21,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WEEKEND JUMP OFF,9046413,LIFETIME,UNITED STATES,JUST WRIGHT,,1506120000,SBV,001:56,6.24,3,,6.54,,20194,4.36,2.18,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,MLB,UNITED STATES,MLB NOW,OCTOBER 14 2019,2066050282,BV,000:21,7.09,1,,0.11,,20194,0.11,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,MTV,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,2,,1,,20194,1,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,MTV CLASSIC,UNITED STATES,999999MTV CLASSIC - OTHER PERFORMANCES,,0,FF,000:00,7.09,24,,8.81,,20194,0,0,8.81,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,MTV2,UNITED STATES,INTERVIEW,,1824180000,BV,000:06,7.09,3,,0.08,,20194,0.08,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,NFL NETWORK,UNITED STATES,2019 NFL FOOTBALL,NEW ORLEANS SAINTS AT ATLANTA FALCONS,2143790198,BV,000:20,7.09,1,,0.12,,20194,0.12,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LONG GONE,10010738,NFL NETWORK,UNITED STATES,2019 NFL FOOTBALL,SAN FRANCISCO 49ERS AT SEATTLE SEAHAWKS,2143790195,BV,000:20,2.08,1,,0.08,,20194,0.08,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,PARAMOUNT,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,2,,0.89,,20194,0.89,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TBS,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,7,,15.65,,20194,15.65,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TBS,UNITED STATES,HITCH,,1105580000,BI,001:19,7.09,3,,9.5,,20194,9.5,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TBS,UNITED STATES,HITCH,,1105580000,BV,000:36,7.09,3,,6.19,,20194,6.19,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TNT,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,2,,2.27,,20194,2.27,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TNT,UNITED STATES,HITCH,,1105580000,BI,001:19,7.09,3,,6.02,,20194,6.02,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TNT,UNITED STATES,HITCH,,1105580000,BV,000:36,7.09,3,,3.92,,20194,3.92,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TRUTV,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,2,,1.71,,20194,1.71,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TRUTV,UNITED STATES,HITCH,,1105580000,BI,001:19,7.09,2,,1.79,,20194,1.79,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,TRUTV,UNITED STATES,HITCH,,1105580000,BV,000:36,7.09,2,,1.16,,20194,1.16,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,TV ONE,UNITED STATES,UNSUNG THE STORY OF,AVANT,1370390112,SVV,002:31,1.26,1,,0.22,,20194,0.16,0.06,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,VH1,UNITED STATES,HANGOVER,,1441510000,BV,000:33,7.09,2,,1.31,,20194,1.31,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,VH1,UNITED STATES,HITCH,,1105580000,BI,001:19,7.09,6,,4.91,,20194,4.91,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,VH1,UNITED STATES,HITCH,,1105580000,BV,000:36,7.09,6,,3.2,,20194,3.2,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,VH1,UNITED STATES,THINK LIKE A MAN,,1648950000,SBV,001:05,11.25,6,,12.03,,20194,8.02,4.01,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,WEB TV NETWORK,UNITED STATES,BLACKISH,BLACKISH PILOT,1792030001,VI,000:49,7.09,2,,0.04,,20194,0.04,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,WEB TV NETWORK,UNITED STATES,IHEARTRADIO MUSIC FESTIVAL GREATEST MOME,,2162430000,VV,000:46,7.09,1,,0.03,,20194,0.03,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,WOMENS ENT,UNITED STATES,JOYFUL NOISE,,1648630000,SVV,001:06,7.09,2,,1,,20194,0.67,0.33,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,BLANKET,UNITED STATES,BLACKISH,BLACKISH PILOT,1792030001,VI,000:49,7.09,125,,8.21,,20194,8.21,0,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,BLANKET,UNITED STATES,GAME,WHEN THE CHICKENS COME HOME TO ROOST,1230450021,SBV,001:51,6.25,2,,0.08,,20194,0.05,0.03,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,BLANKET,UNITED STATES,GAME,WHEN THE CHICKENS COME HOME TO ROOST,1230450023,SBV,001:50,6.25,84,,3.44,,20194,2.3,1.14,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,BLANKET,UNITED STATES,IN PLAIN SIGHT,ART OF THE STEAL,1363540041,SBV,001:02,7.09,1,,0.03,,20194,0.02,0.01,0,,0,BMI
20194,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,SUPERSTATION,UNITED STATES,BLACKISH,BLACKISH PILOT,1792030001,VI,000:49,7.09,10,,0.78,,20194,0.78,0,0,,0,BMI
