PERIOD,W OR P,PARTICIPANT NAME,PARTICIPANT #,IP #,TITLE NAME,TITLE #,PERF SOURCE,COUNTRY OF PERFORMANCE,SHOW NAME,EPISODE NAME,SHOW #,USE CODE,TIMING,PARTICIPANT %,PERF COUNT,BONUS LEVEL,ROYALTY AMOUNT,WITHHOLD,PERF PERIOD,CURRENT ACTIVITY AMT,HITS SONG OR TV NET SUPER USAGE BONUS,STANDARDS OR TV NET THEME BONUS,FOREIGN SOCIETY ADJUSTMENT,COMPANY CODE,COMPANY NAME
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,RADIO,UNITED STATES,,,0,FF,000:00,6.25,22,,0.09,,20181,0.09,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,RADIO,UNITED STATES,,,0,FF,000:00,16.7,4,,0.04,,20181,0.04,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BACK TO THE WAY,11645555,RADIO,UNITED STATES,,,0,FF,000:00,7.5,8,,0.05,,20181,0.05,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,RADIO,UNITED STATES,,,0,FF,000:00,9.16,367,,8.23,,20181,8.23,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BLUE JEANS,6101822,RADIO,UNITED STATES,,,0,FF,000:00,12.5,2,,0.06,,20181,0.06,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,RADIO,UNITED STATES,,,0,FF,000:00,1.26,268,,0.47,,20181,0.47,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GAME CHANGER,19138527,RADIO,UNITED STATES,,,0,FF,000:00,10,638,,13.84,,20181,13.84,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GRAVITY,20040422,RADIO,UNITED STATES,,,0,FF,000:00,15,31,,0.18,,20181,0.18,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,RADIO,UNITED STATES,,,0,FF,000:00,6.25,406,,3.29,,20181,3.29,0,0,,0,BMI
20181,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,RADIO,UNITED STATES,,,0,FF,000:00,2,51,,0.2,,20181,0.2,0,0,,0,BMI
