PERIOD,W OR P,PARTICIPANT NAME,PARTICIPANT #,IP #,TITLE NAME,TITLE #,PERF SOURCE,COUNTRY OF PERFORMANCE,SHOW NAME,EPISODE NAME,SHOW #,USE CODE,TIMING,PARTICIPANT %,PERF COUNT,BONUS LEVEL,ROYALTY AMOUNT,WITHHOLD,PERF PERIOD,CURRENT ACTIVITY AMT,HITS SONG OR TV NET SUPER USAGE BONUS,STANDARDS OR TV NET THEME BONUS,FOREIGN SOCIETY ADJUSTMENT,COMPANY CODE,COMPANY NAME
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,RADIO,UNITED STATES,,,0,FF,000:00,6.25,20,,0.22,,20201,0.22,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,RADIO,UNITED STATES,,,0,FF,000:00,16.7,2,,0.02,,20201,0.02,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BACK TO THE WAY,11645555,RADIO,UNITED STATES,,,0,FF,000:00,7.5,2,,0.01,,20201,0.01,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,RADIO,UNITED STATES,,,0,FF,000:00,9.16,182,,3.15,,20201,3.15,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BLUE JEANS,6101822,RADIO,UNITED STATES,,,0,FF,000:00,12.5,7,,0.48,,20201,0.48,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,RADIO,UNITED STATES,,,0,FF,000:00,1.26,81,,0.28,,20201,0.28,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GAME CHANGER,19138527,RADIO,UNITED STATES,,,0,FF,000:00,10,373,,3.87,,20201,3.87,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GRAVITY,20040422,RADIO,UNITED STATES,,,0,FF,000:00,15,48,,0.1,,20201,0.1,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,I NOMINATE YOU,8342042,RADIO,UNITED STATES,,,0,FF,000:00,6.26,6,,0.02,,20201,0.02,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,RADIO,UNITED STATES,,,0,FF,000:00,6.25,241,,3.13,,20201,3.13,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,RADIO,UNITED STATES,,,0,FF,000:00,2,32,,0.14,,20201,0.14,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAGNET,9655416,RADIO,UNITED STATES,,,0,FF,000:00,10,22,,0.04,,20201,0.04,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,RADIO,UNITED STATES,,,0,FF,000:00,15,221,,2.94,,20201,2.94,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,RADIO,UNITED STATES,,,0,FF,000:00,16.67,18,,1.52,,20201,1.52,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED LIGHT,7032540,RADIO,UNITED STATES,,,0,FF,000:00,6.9,9,,0.12,,20201,0.12,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SHOW YOU HOW,14338859,RADIO,UNITED STATES,,,0,FF,000:00,25,2,,0.06,,20201,0.06,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THAT GIRL,5827915,RADIO,UNITED STATES,,,0,FF,000:00,12.5,27,,0.36,,20201,0.36,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THROWBACK,6875318,RADIO,UNITED STATES,,,0,FF,000:00,2.5,27,,0.32,,20201,0.32,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,RADIO,UNITED STATES,,,0,FF,000:00,9.5,1480,,46.92,,20201,46.92,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,RADIO,UNITED STATES,,,0,FF,000:00,11.25,150,,3.03,,20201,3.03,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,RADIO,UNITED STATES,,,0,FF,000:00,7.09,50356,,760.12,,20201,632.86,0,127.25,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,COMM RADIO,UNITED STATES,,,0,SD,000:00,6.25,2,,0.02,,20201,0.02,0,0,,0,BMI
20201,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,COMM RADIO,UNITED STATES,,,0,SD,000:00,6.25,53,,0.37,,20201,0.37,0,0,,0,BMI
